,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
315,278,238,550,680,424,629,603,1891,274,769,1422,77,2493,11,73,155,500,13,16869,510,857,194,38,28,122,85,289,14,1892,37247,27205,807,101,497,275,279,600,567,429,694
316,278,238,550,680,424,1891,603,629,155,769,77,11,274,13,1422,2493,73,500,1892,85,122,38,289,194,857,14,27205,28,510,16869,567,129,600,101,429,107,120,497,10681,279
317,278,238,550,603,424,274,155,13,1891,629,680,27205,11,85,77,1422,122,2493,857,1892,769,73,197,38,194,101,497,120,807,500,16869,14,510,600,289,129,280,105,107,8587
318,278,155,603,1891,11,1892,122,13,27205,19995,550,77,120,105,121,10681,1422,22,13475,85,629,14160,38,680,118340,12,16869,272,807,857,585,862,238,808,274,9806,12445,129,1726,2501
319,278,424,274,238,11,13,1891,197,2493,603,629,85,857,1892,550,5503,769,73,155,280,680,77,808,8587,862,194,120,1422,568,63,105,500,122,600,289,279,329,14,89,78
320,278,238,550,424,680,629,603,1891,274,77,2493,73,13,769,11,194,155,1422,289,857,122,38,500,14,85,1892,510,28,600,497,120,16869,279,275,27205,197,567,101,129,637
321,278,238,603,629,550,11,424,1891,680,274,13,2493,155,1892,85,857,769,289,73,77,510,1422,122,197,500,38,27205,497,28,120,14,105,194,275,280,600,63,121,807,101
322,238,278,680,550,275,11,274,424,629,769,1891,2493,603,14,28,289,500,85,510,194,77,13,1892,807,857,78,73,155,38,1422,600,280,567,120,37247,63,103,279,197,637
323,278,238,680,550,424,274,1891,11,2493,603,629,85,77,289,769,78,857,28,567,500,155,13,73,122,510,947,194,120,14,1892,600,275,1422,38,37247,63,279,497,807,103
324,278,550,238,680,424,603,274,629,13,155,1891,73,77,122,38,1422,769,2493,194,510,11,857,27205,1892,497,500,637,101,14,120,85,16869,807,598,289,129,28,197,121,600
325,278,550,424,238,680,629,603,13,77,155,73,510,274,1891,1422,11,769,2493,857,289,1892,38,500,27205,85,28,194,14,275,122,101,63,497,197,807,489,279,600,120,16869
326,278,238,550,680,424,1891,629,11,769,2493,85,603,274,77,1422,155,13,73,194,1892,28,500,510,122,16869,38,857,289,129,27205,107,279,567,14,947,120,497,275,101,600
327,278,680,238,550,424,629,510,274,603,1891,11,77,13,289,275,500,14,38,769,155,807,2493,857,73,28,197,85,1892,122,63,78,37247,627,120,194,279,1422,600,497,101
328,278,238,550,680,1891,424,603,629,2493,11,77,274,769,155,85,73,13,1422,1892,289,122,194,857,500,510,16869,600,28,38,27205,14,947,279,107,120,129,567,429,497,63
329,278,550,238,680,629,155,424,603,769,1891,1422,73,274,77,13,122,38,16869,510,1892,11,857,194,27205,120,101,500,598,2493,14,85,807,121,107,129,497,489,694,600,37247
330,278,238,550,680,603,1891,424,629,11,77,2493,274,85,769,155,122,13,500,1422,73,289,194,14,857,1892,28,38,27205,510,279,567,120,600,16869,107,129,429,101,947,497
331,680,278,510,1891,98,11,238,603,550,424,13,85,1892,274,857,73,121,77,14,122,629,155,807,120,500,275,1422,2493,38,600,27205,197,769,194,289,105,78,101,28,489
332,278,238,550,603,1891,680,424,629,11,2493,274,77,85,13,73,155,769,1422,194,1892,122,857,38,14,289,120,500,129,16869,27205,28,510,600,107,497,121,101,567,429,694
333,278,603,238,550,680,629,424,1891,11,274,2493,13,85,155,857,197,122,769,77,73,1892,510,500,289,1422,497,78,38,194,28,63,14,27205,280,275,600,120,105,679,101
334,278,550,238,603,680,424,629,274,2493,1891,77,73,194,155,11,857,13,122,769,85,38,500,1422,637,497,289,27205,1892,28,101,14,197,510,120,807,600,63,107,279,78
335,278,238,550,603,424,11,274,629,1891,680,2493,13,197,1892,77,857,85,122,155,769,500,807,73,38,14,275,289,510,27205,120,63,28,1422,194,121,101,862,489,78,497
336,278,238,550,680,424,629,274,603,155,77,13,73,769,857,2493,510,11,1891,122,500,38,194,497,85,120,1422,289,27205,807,28,275,1892,14,197,600,637,63,101,78,121
337,278,238,550,424,680,1891,629,603,274,77,1422,769,13,155,73,2493,11,38,857,510,194,500,85,289,27205,122,1892,567,129,497,28,16869,14,600,101,694,429,279,807,598
338,278,238,424,603,13,550,197,11,1891,629,2493,274,857,85,680,73,1892,77,769,155,500,122,289,5503,194,63,280,510,600,1422,38,489,14,568,497,28,27205,279,120,78
339,278,603,550,1891,13,11,680,238,862,424,155,274,629,85,1892,857,122,27205,197,77,562,11324,73,38,2493,807,1422,769,121,120,280,14,105,453,12,8587,489,275,497,500
340,85,278,1891,11,603,105,680,238,550,2493,274,1892,629,13,120,857,289,769,424,28,122,89,14,77,280,275,500,121,194,78,562,808,155,98,600,567,510,578,27205,73
341,278,680,550,238,603,629,274,424,769,1891,11,155,77,122,2493,85,1422,73,500,120,194,510,16869,14,28,289,857,13,38,1892,497,78,598,600,121,807,27205,101,694,275
342,278,603,238,550,424,1891,11,13,629,680,2493,1892,85,77,274,155,857,122,14,73,769,1422,289,194,38,500,27205,510,107,120,600,497,28,129,105,197,101,16869,279,63
343,680,14,550,238,1891,278,603,11,679,85,274,78,2493,424,280,629,77,1892,857,769,500,28,120,510,13,122,348,197,62,275,289,600,578,807,63,89,218,694,73,105
344,238,278,680,550,424,629,274,1891,14,289,603,2493,769,11,77,28,194,500,510,73,38,37247,155,1422,279,13,122,85,857,78,275,101,567,600,103,807,120,16869,694,129
345,278,11,424,238,13,1891,603,274,197,2493,629,550,85,857,1892,73,77,769,5503,155,194,680,122,862,1422,289,280,63,500,38,8587,14,27205,510,808,120,105,600,28,489
346,278,238,550,680,424,274,629,77,769,155,603,1891,28,194,14,2493,11,289,122,510,500,73,120,275,1422,38,857,78,85,13,27205,637,16869,598,279,497,807,103,600,1892
347,278,424,238,13,274,1891,629,11,2493,603,550,85,197,857,73,680,769,1892,77,155,194,5503,289,122,500,280,1422,63,600,510,120,497,14,38,78,27205,637,862,28,279
348,278,11,238,1891,603,274,424,680,550,1892,2493,85,275,629,769,857,289,77,28,155,13,500,14,510,862,120,807,78,122,280,73,63,105,567,121,197,38,194,1422,600
349,278,550,680,238,603,1422,629,1891,155,77,73,274,424,13,122,769,38,11,194,27205,857,16869,2493,1892,85,14,120,500,510,497,807,101,600,129,598,489,453,107,121,694
350,278,238,550,680,424,629,603,1891,1422,77,155,274,13,769,122,73,2493,85,11,857,500,27205,16869,38,1892,497,510,289,120,28,14,107,194,807,101,694,600,429,10681,129
351,278,238,550,424,274,603,629,11,13,680,1891,2493,197,77,85,857,73,769,155,500,1892,122,510,63,807,194,101,28,38,120,1422,289,78,275,600,862,14,280,27205,497
352,278,238,550,680,424,1891,603,2493,629,11,274,77,85,769,13,73,194,155,857,500,1422,122,1892,289,38,14,28,567,947,27205,510,497,129,279,600,101,107,120,78,16869
353,85,278,1891,11,603,238,550,680,13,274,857,629,2493,1892,424,280,197,120,105,77,769,289,122,14,78,155,121,500,5503,1422,600,275,28,679,137,89,562,63,194,808
354,278,550,238,680,603,629,1891,424,155,2493,77,11,769,194,1422,73,85,274,289,13,122,500,28,857,14,1892,38,129,107,510,27205,120,600,497,37247,101,279,16869,567,429
355,278,238,550,424,680,629,1891,769,603,2493,274,155,11,13,77,85,1422,73,289,38,194,857,1892,500,279,122,27205,28,14,510,16869,497,567,37247,129,600,120,429,107,489
356,278,38,550,13,155,603,77,1891,424,1422,238,680,629,122,194,27205,11,10681,274,857,1892,453,14,808,120,12,640,129,121,489,2493,73,85,105,769,14160,98,597,497,807
357,278,238,424,274,2493,1891,11,629,13,603,550,680,77,85,279,637,155,1892,857,769,289,73,194,38,122,808,14,489,1422,453,120,12,510,28,197,500,600,27205,567,105
358,2118,278,11,680,238,85,603,274,2493,857,1891,629,424,550,14,13,77,289,1892,78,500,275,197,122,769,280,120,137,578,105,745,808,121,597,218,1422,12,38,686,497
359,278,603,238,550,1891,424,13,680,629,11,85,155,274,2493,1892,857,77,122,769,73,197,500,120,1422,121,27205,14,38,194,105,280,600,107,510,101,129,497,807,28,63
360,278,238,550,680,603,424,629,1891,11,769,77,274,2493,122,155,500,73,13,510,1422,85,857,28,16869,194,289,38,1892,14,600,120,27205,497,429,101,275,807,121,279,78
361,278,680,238,550,629,603,424,155,274,2493,11,85,1891,122,13,769,77,510,289,73,857,120,500,1892,28,1422,497,121,489,38,27205,275,14,194,197,807,63,600,101,78
362,278,11,238,603,1891,274,680,424,1892,550,85,2493,629,857,155,769,289,510,13,77,862,275,280,14,122,500,120,73,807,27205,105,28,121,78,197,1422,38,89,567,745
363,278,550,238,603,1891,13,629,155,424,680,11,73,1892,769,1422,77,85,122,2493,38,857,510,497,274,129,27205,120,500,107,16869,105,101,121,600,489,429,28,289,453,694
364,278,550,603,155,680,238,629,1422,122,1891,13,85,11,27205,73,274,857,77,424,120,1892,500,769,16869,2493,121,38,107,497,14,600,197,807,98,510,101,105,194,489,10681
365,278,238,11,1891,424,289,274,85,550,2493,629,680,603,13,769,77,155,857,510,1892,28,73,567,500,122,279,275,120,14,194,947,1422,78,600,38,497,105,27205,808,280
366,278,238,680,550,424,2493,11,603,1891,274,85,629,289,769,500,28,77,857,510,155,947,13,78,73,14,122,194,1892,567,1422,497,275,279,600,38,120,27205,37247,807,429
367,278,238,680,550,603,1891,11,274,629,2493,77,85,424,769,122,155,857,1892,13,73,1422,14,500,194,38,807,120,289,28,600,101,107,275,27205,510,121,78,129,63,16869
368,278,680,550,238,603,629,1891,424,274,2493,155,77,122,73,85,11,1422,769,194,38,13,120,857,16869,14,1892,510,500,28,289,497,129,27205,107,600,101,121,807,63,279
369,278,603,680,550,77,1891,238,38,629,274,120,122,13,424,194,14,11,1422,1892,694,155,73,857,27205,2493,153,85,121,129,600,78,500,807,101,63,24,769,16869,275,510
370,278,238,550,424,2493,11,1891,680,274,85,629,603,769,289,947,77,500,28,13,857,1892,155,510,194,73,78,275,122,567,1422,197,14,279,120,38,497,600,27205,679,792
371,278,238,424,550,629,274,11,603,680,1891,2493,13,197,77,769,857,85,73,155,500,1892,194,1422,510,14,28,807,38,122,63,275,78,289,7984,600,5503,103,27205,280,497
372,278,238,424,550,197,11,13,1891,274,603,629,680,2493,85,857,1892,77,769,500,73,122,155,63,5503,289,120,280,14,510,194,28,600,1422,78,38,275,101,121,807,568
373,278,238,1891,550,424,603,13,680,629,11,274,2493,77,85,857,769,1892,155,73,122,63,500,510,1422,289,14,120,194,197,27205,275,38,497,600,28,745,98,121,280,105
374,278,238,550,603,1891,11,424,85,2493,629,77,680,274,1892,13,155,769,857,194,122,1422,73,289,500,27205,120,28,129,105,600,14,947,567,107,497,38,510,78,16869,121
375,278,238,680,550,11,1891,603,14,424,274,28,2493,85,77,629,769,78,1892,500,679,279,857,63,275,197,13,510,348,289,807,280,122,120,600,568,101,194,429,155,62
376,278,550,238,424,680,155,603,629,274,1422,13,73,122,77,1891,27205,510,38,769,120,857,11,1892,85,16869,2493,807,194,497,121,289,600,500,129,107,101,14,28,489,598
377,278,424,13,238,603,11,1891,197,2493,629,274,550,85,857,1892,5503,73,77,769,122,194,155,289,680,500,280,63,568,105,600,14,489,1422,38,27205,120,497,8587,28,279
378,278,238,550,680,1891,603,424,11,77,85,629,155,274,769,2493,1422,1892,13,122,857,73,500,28,194,27205,289,120,14,600,38,429,510,16869,129,101,107,567,8321,279,694
379,278,550,238,603,1891,424,629,680,11,13,2493,1422,155,85,77,73,769,274,1892,194,38,122,129,857,27205,500,14,289,107,16869,120,510,600,101,28,497,105,121,279,429
380,278,238,550,603,424,680,629,155,1891,11,274,85,289,2493,769,77,122,13,1422,857,1892,27205,73,500,28,38,510,120,947,16869,497,194,14,129,600,121,101,429,567,279
381,278,680,1891,238,274,637,11,550,603,629,424,2493,207,1892,85,275,13,28,289,279,14,77,857,78,769,120,280,194,155,510,105,63,122,38,745,489,500,121,807,600
382,278,680,238,550,1891,11,603,629,274,424,2493,85,77,500,13,73,769,857,14,107,1892,194,1422,600,122,155,78,510,197,120,28,694,38,275,101,807,63,280,289,497
383,278,238,550,1891,11,424,2493,85,680,274,629,769,289,603,947,28,77,500,13,78,857,510,155,1892,73,194,275,14,567,1422,122,279,600,120,197,38,497,826,37247,280
384,278,238,550,424,603,680,629,274,11,1891,2493,197,13,77,857,73,769,85,500,155,122,1892,510,194,1422,63,14,38,28,275,497,807,78,280,600,5503,101,120,27205,289
385,278,238,680,550,1891,11,424,2493,603,629,274,77,85,769,289,28,500,194,1422,73,14,155,13,510,122,857,78,1892,279,38,567,947,600,37247,101,120,129,16869,694,429
386,278,2493,603,11,808,12,1891,238,13,550,680,424,120,77,1892,85,629,122,14,155,38,73,121,769,857,129,274,453,1422,105,194,275,585,22,63,862,510,8587,14160,489
387,278,11,424,274,862,1891,13,275,603,1892,680,63,238,77,85,629,197,550,2493,280,807,857,120,769,155,14,5503,8587,28,12,38,808,122,568,289,194,745,687,78,121
388,278,550,680,238,603,424,194,629,77,38,274,73,1891,13,122,1422,769,129,11,155,120,14,2493,857,27205,1892,500,101,497,598,807,600,16869,510,85,121,275,289,12,63
389,278,238,680,550,424,1891,2493,11,289,274,603,629,77,28,500,769,85,947,567,510,155,194,279,14,73,122,78,1422,13,1892,275,857,600,37247,120,38,101,129,429,826
390,278,680,85,550,238,1891,11,14,510,603,2493,289,629,424,769,274,77,500,275,13,28,73,1892,120,122,155,1422,38,194,857,807,279,105,600,78,121,89,497,679,235
391,278,550,238,680,603,155,1891,77,85,629,122,73,424,13,274,11,1422,1892,107,769,500,120,2493,857,27205,38,101,16869,194,14,121,600,807,497,510,8321,289,28,429,129
392,278,424,238,629,603,13,11,1891,550,197,2493,274,857,85,1892,155,5503,73,77,680,289,769,194,500,122,14,63,510,38,275,1422,28,489,105,27205,280,568,120,279,497
393,278,13,11,1891,424,197,238,274,603,629,2493,85,550,1892,857,680,5503,769,73,280,155,122,77,194,1422,8587,63,862,14,500,808,120,121,329,600,568,10020,581,105,78
394,278,424,550,680,238,629,603,77,274,13,1891,73,11,2493,155,101,857,510,38,769,85,122,14,1422,289,1892,862,120,500,12,194,28,275,27205,63,807,637,121,497,197
395,598,680,550,194,582,238,14,424,38,274,278,275,510,77,603,807,500,629,769,120,27205,1422,121,122,16869,129,13,11,73,6977,24,155,28,1891,103,627,637,641,857,141
396,278,194,550,129,680,603,424,1891,38,274,77,238,629,11,13,63,155,10681,1892,120,14,1422,2493,122,27205,275,121,45269,78,769,73,128,500,101,12,85,510,24,807,862
397,278,238,603,550,1891,85,629,680,424,11,274,2493,13,122,155,1892,769,77,857,73,120,289,1422,194,500,121,107,27205,28,510,38,14,105,600,497,567,16869,78,129,197
398,278,238,550,680,603,629,1891,274,11,424,2493,85,769,155,77,73,13,122,1422,500,857,289,1892,510,28,194,497,275,27205,14,16869,38,120,807,600,101,694,78,107,105
399,278,13,603,1891,424,155,550,629,1892,238,11,77,122,680,38,120,1422,85,274,73,2493,857,121,12,27205,769,194,129,862,105,14,510,489,107,16869,808,101,10681,453,14160
400,278,238,424,274,550,11,629,1891,2493,13,603,680,85,197,857,73,769,1892,77,155,500,194,5503,122,1422,289,63,600,28,120,38,280,78,510,497,275,14,807,27205,808
401,278,550,680,238,274,603,73,1891,629,807,38,500,77,424,85,13,11,769,14,2493,194,275,1892,89,1422,101,122,155,857,510,120,600,63,28,197,107,121,27205,78,497
402,278,238,424,274,629,13,550,11,2493,603,197,1891,680,857,73,769,85,77,155,1892,289,5503,122,500,510,63,120,194,497,275,38,280,1422,600,28,27205,862,807,637,279
403,278,680,550,238,603,274,77,1891,424,629,769,11,500,122,1422,73,857,14,2493,155,13,85,38,807,101,600,27205,78,194,28,16869,510,1892,120,63,197,694,289,275,429
404,1891,278,11,85,680,550,1892,13,603,2493,120,105,9340,1422,489,424,22,857,629,122,89,329,862,121,155,98,807,745,14,275,600,115,218,808,863,87,274,8587,73,601
405,278,603,550,680,238,155,11,1891,629,122,85,274,2493,857,1892,13,1422,424,73,769,77,27205,120,38,497,107,807,16869,105,500,194,14,121,101,600,129,28,289,510,280
406,278,550,603,238,680,155,1891,122,11,85,629,1892,13,424,120,274,77,2493,121,857,27205,1422,769,73,510,105,107,807,500,289,497,38,489,10681,14,89,16869,101,129,28
407,278,238,680,550,424,2493,11,274,1891,769,510,629,289,603,28,500,279,37247,14,85,77,275,73,13,155,857,122,78,103,1892,1422,807,38,497,600,567,194,120,197,63
408,278,238,424,680,289,550,274,629,14,1891,11,13,510,28,500,603,769,77,2493,37247,275,85,567,279,857,197,637,426,213,155,103,38,122,78,194,73,63,600,1892,2118
409,278,424,238,550,629,603,13,2493,11,1891,274,197,680,857,77,769,73,85,1892,155,500,194,289,510,1422,28,122,38,14,5503,497,63,275,279,600,27205,78,489,103,280
410,238,278,424,550,274,680,1891,11,289,2493,629,567,85,603,28,77,857,769,275,78,510,500,14,13,1892,37247,194,279,947,73,155,213,600,1422,122,2118,197,120,280,38
411,278,238,550,424,680,274,603,629,769,73,857,77,2493,13,1891,155,122,11,500,85,497,1892,1422,120,38,510,289,27205,807,197,16869,28,194,600,489,101,37247,63,275,121
412,278,238,550,680,1891,424,603,11,629,769,2493,77,274,289,155,85,1422,73,500,13,1892,194,857,947,28,122,38,429,279,510,14,37247,567,27205,16869,600,129,101,120,826
413,278,238,550,680,424,629,603,1891,769,274,2493,77,11,13,155,1422,73,289,85,500,38,510,857,194,497,28,122,1892,14,275,279,27205,600,947,429,37247,16869,120,197,567
414,278,238,550,680,424,629,603,1891,274,11,2493,77,13,769,73,122,155,14,85,500,38,1422,510,857,289,194,28,1892,497,120,101,275,27205,600,807,279,37247,16869,78,103
415,278,238,550,680,603,629,424,73,77,274,155,1422,769,1891,122,13,16869,38,2493,500,510,11,857,27205,807,1892,14,194,85,497,120,101,598,600,694,289,107,489,28,129
416,278,550,238,680,424,629,603,155,1891,274,13,769,38,73,2493,77,1422,122,11,500,857,194,497,27205,289,85,1892,510,14,489,37247,28,120,600,807,101,129,16869,63,279
417,278,238,550,680,424,603,629,1891,73,274,2493,13,769,77,500,11,857,155,1422,85,122,194,38,510,27205,600,289,1892,497,14,807,28,16869,101,197,107,120,567,37247,129
418,278,238,550,424,680,1891,629,13,603,155,73,122,77,11,274,769,1422,38,2493,510,194,120,857,14,85,1892,289,500,129,101,28,497,600,121,16869,27205,279,567,63,107
419,278,238,424,550,274,680,629,289,1891,14,510,77,2493,11,13,637,603,37247,769,38,500,567,857,28,155,275,85,279,73,122,807,194,1892,78,120,197,497,1422,429,27205
420,278,238,11,289,424,680,1891,510,2493,550,603,629,274,13,85,857,155,28,1892,275,77,14,769,122,500,73,279,567,38,120,862,78,826,37247,600,137,1422,2118,280,101
421,278,424,238,13,550,603,629,680,11,1891,2493,274,197,857,73,500,77,85,1892,769,155,510,289,38,497,122,489,14,194,63,568,1422,28,600,275,5503,101,280,27205,782
422,278,550,680,238,274,629,424,603,77,1422,1891,769,73,2493,13,500,38,807,510,155,11,857,194,85,122,14,28,101,16869,497,694,1892,600,275,289,27205,120,598,567,78
423,278,238,550,424,680,603,629,2493,1891,274,85,77,11,769,13,73,155,194,122,857,289,1422,500,1892,28,120,38,14,510,129,600,27205,497,947,107,279,567,16869,101,429
424,278,424,13,238,629,550,1891,603,155,11,73,680,1892,2493,274,769,77,1422,194,38,85,122,857,129,120,14,16869,453,27205,510,489,497,121,63,12,289,107,101,500,197
425,278,680,550,238,603,1891,424,629,122,77,11,274,13,155,85,120,857,2493,73,1892,121,769,500,1422,194,14,197,38,27205,600,453,101,497,107,16869,807,98,289,129,510
426,278,550,238,603,680,1891,424,629,11,2493,85,77,274,13,769,155,122,500,857,194,73,1892,1422,14,120,38,28,289,600,27205,78,510,101,129,107,121,16869,567,429,279
427,278,13,197,274,424,11,238,1891,85,629,5503,568,1892,581,862,603,2493,280,857,680,10020,329,8587,63,550,812,155,122,77,808,73,120,769,105,289,807,101,489,89,121
428,278,603,238,550,680,424,1891,629,11,13,77,1892,2493,14,274,85,73,122,155,289,769,857,38,1422,500,120,194,510,101,27205,63,497,600,28,105,197,275,807,279,808
429,238,680,424,11,387,567,278,1891,78,274,857,28,275,9277,2493,289,14,85,550,629,603,280,279,510,769,500,348,37247,426,2118,947,120,2649,600,77,103,62,745,1892,679
430,278,238,550,603,680,424,1891,629,155,13,11,274,2493,77,85,73,769,122,857,289,1422,1892,27205,194,38,500,14,16869,600,497,510,129,120,28,107,101,429,121,489,279
431,278,238,550,680,629,424,603,274,769,77,2493,1891,155,13,11,500,73,857,1422,275,38,497,510,28,122,197,85,194,807,14,289,1892,27205,63,120,637,600,101,16869,78
432,278,238,550,680,603,1891,424,629,11,2493,77,769,85,1422,73,155,274,122,13,857,194,1892,500,16869,38,289,510,28,14,129,600,107,27205,120,101,279,429,497,694,121
433,278,550,680,238,155,629,603,1422,77,424,27205,1891,73,13,274,769,38,857,107,122,11,85,510,16869,14,194,500,807,2493,1892,101,497,98,120,600,129,489,24,121,28
434,278,238,424,1891,11,13,274,2493,603,550,197,629,85,857,1892,155,73,77,5503,769,680,280,862,194,1422,289,500,510,122,63,120,279,27205,38,808,78,497,600,105,568
435,278,238,11,550,424,2493,680,1891,769,274,28,85,603,629,289,500,275,13,77,510,857,279,1892,155,122,73,194,14,197,78,947,792,600,1422,567,807,63,120,38,429
436,278,238,550,603,1891,11,629,424,680,13,2493,155,77,85,274,769,73,1422,122,857,1892,194,38,289,27205,500,129,14,107,120,101,16869,600,510,121,28,497,63,105,279
437,278,603,238,550,424,85,13,122,629,680,1891,274,155,11,857,2493,120,73,1892,77,27205,769,289,1422,194,121,497,510,197,500,38,28,600,105,107,129,489,14,101,16869
438,680,278,550,603,238,1891,78,11,424,77,274,14,629,85,2493,38,857,13,500,1892,122,769,28,194,348,120,155,600,510,101,121,63,280,141,1422,694,10681,73,679,807
439,278,603,238,680,550,11,1891,155,274,629,122,1892,85,2493,13,77,857,769,73,1422,16869,424,120,510,807,27205,500,280,600,107,497,38,105,28,14,197,101,121,63,194
440,10020,812,278,8587,11,13,10112,862,114,1892,680,5503,1891,63,807,433,238,274,85,585,10144,280,329,137,14,628,105,197,9479,581,808,121,275,424,568,120,12,769,129,550
441,278,238,550,603,424,680,629,13,1891,274,122,2493,155,769,11,77,85,73,857,510,289,120,1422,194,1892,28,38,14,500,497,275,197,121,600,16869,27205,807,101,279,637
442,278,238,424,550,629,274,13,603,680,1891,11,2493,857,197,77,769,73,500,85,155,1892,194,122,289,14,510,28,275,38,63,1422,807,78,497,120,600,27205,5503,101,280
443,278,238,550,603,680,424,11,1891,629,2493,122,274,155,13,73,769,77,1422,85,1892,194,857,38,120,289,16869,28,129,500,510,14,497,27205,63,197,600,121,637,101,807
444,278,424,238,274,629,550,13,1891,2493,11,603,680,197,85,857,77,769,73,1892,155,289,194,500,5503,510,122,28,14,78,280,38,600,63,1422,497,120,27205,279,637,275
445,278,11,238,13,274,424,197,1891,603,85,2493,629,857,550,1892,5503,73,155,769,280,77,680,122,194,63,289,808,8587,862,120,500,600,1422,568,14,105,27205,329,279,121
446,278,238,550,680,1891,11,424,85,769,274,629,603,77,155,2493,1892,1422,289,500,73,122,857,13,28,510,38,194,14,16869,429,27205,567,120,947,279,129,107,600,826,101
447,278,550,680,238,424,629,274,77,603,1891,73,14,11,2493,38,769,13,194,122,500,155,1422,28,857,85,120,101,807,63,27205,510,275,497,289,1892,637,600,16869,78,107
448,278,238,11,680,550,1891,603,274,2493,424,629,857,510,85,13,14,197,769,500,289,77,1892,122,28,275,807,155,73,1422,38,37247,194,279,600,78,497,120,567,103,101
449,278,424,238,274,11,1891,550,275,629,13,2493,857,603,85,769,680,862,1892,77,289,197,5503,120,28,567,500,155,280,73,194,807,510,14,38,279,78,122,63,562,89
450,278,238,550,680,603,85,11,1891,2493,424,274,629,769,13,857,289,77,500,155,73,122,28,1892,194,497,600,14,78,1422,510,27205,567,120,197,280,38,947,275,578,679
451,278,238,550,603,424,1891,629,11,2493,680,274,13,85,769,77,73,155,194,857,500,122,1892,289,1422,14,107,28,38,600,497,27205,510,197,129,120,63,567,279,275,101
452,680,238,278,550,424,14,629,274,77,500,769,1891,510,38,567,603,194,73,28,1422,2493,11,275,155,807,289,37247,122,13,101,598,24,16869,103,78,120,85,600,279,857
453,278,238,424,13,603,550,629,274,1891,2493,11,197,857,85,680,77,769,73,155,289,1892,510,500,63,122,38,194,14,5503,28,600,497,1422,27205,78,280,279,275,120,807
454,278,11,862,274,1891,680,603,13,424,550,629,2493,85,238,857,77,1892,197,275,63,807,280,120,769,745,155,8587,12,808,5503,562,14,78,122,73,121,137,194,38,101
455,278,550,11,238,680,2493,1891,603,629,769,85,424,274,13,857,1892,155,14,122,194,28,73,500,77,1422,289,105,275,120,510,38,497,745,807,280,27205,600,78,279,129
456,278,13,424,1891,11,238,197,603,274,2493,629,85,1892,5503,857,550,73,769,155,77,280,194,8587,568,862,680,1422,289,808,63,105,122,14,329,500,10020,489,120,38,581
457,278,603,550,680,1891,11,155,238,13,629,1892,129,424,122,27205,77,16869,274,1422,73,12,85,38,2493,857,120,121,769,14,194,14160,107,10681,105,510,453,497,600,101,1124
458,278,550,603,238,680,629,424,155,13,1891,122,73,77,1422,2493,11,85,274,769,27205,1892,857,120,194,38,121,129,107,101,16869,489,14,453,497,500,600,510,12,289,105
459,278,238,424,13,550,603,680,629,2493,1891,274,857,155,769,497,73,77,38,510,85,1892,122,289,489,1422,11,27205,500,197,28,207,194,63,275,14,120,807,600,279,105
460,278,238,680,550,1891,274,424,629,11,2493,769,289,77,500,85,603,155,510,28,14,122,73,567,37247,1422,13,279,857,38,275,78,120,600,947,194,497,103,16869,807,429
461,278,424,238,122,680,550,603,629,274,120,13,155,121,1891,197,11,857,85,77,1892,73,2493,769,194,1422,27205,38,14,500,807,497,101,600,98,510,275,289,63,16869,637
462,278,238,550,603,680,424,1891,274,629,11,2493,85,155,13,73,77,857,769,122,1422,27205,500,289,1892,600,510,497,194,28,38,16869,14,120,107,807,101,129,567,63,197
463,238,278,424,274,680,550,11,289,1891,2493,603,85,28,629,857,78,567,77,500,769,947,275,122,14,13,510,1892,37247,120,600,155,213,194,279,73,103,197,826,807,497
464,278,550,603,238,155,13,680,629,1891,424,122,1892,1422,73,77,85,27205,769,11,38,16869,857,120,274,107,2493,121,105,129,510,489,497,10681,101,194,14,14160,694,500,600
465,424,278,238,550,274,680,637,629,857,603,13,11,1891,2493,85,122,77,27205,289,14,120,197,807,1892,275,194,155,38,500,497,567,28,769,279,73,387,1422,280,510,63
466,278,238,550,424,274,11,197,603,13,1891,629,2493,85,680,77,857,769,1892,73,122,63,500,155,194,807,275,28,1422,5503,510,280,120,14,101,38,289,600,568,78,862
467,278,238,680,550,2493,11,424,1891,289,274,85,603,28,629,500,947,769,77,510,567,857,78,279,155,14,194,122,13,73,37247,275,600,1422,1892,826,497,429,38,120,213
468,278,238,424,550,13,1891,603,2493,11,629,274,197,85,857,769,73,1892,77,680,155,194,289,500,122,1422,510,5503,28,38,275,497,280,27205,600,14,120,279,63,637,78
469,278,550,424,680,238,629,603,274,1891,13,77,194,155,73,38,1422,769,637,122,11,2493,27205,857,120,14,1892,510,101,85,16869,129,598,12,497,500,275,121,489,807,862
470,278,680,238,155,629,550,603,424,122,510,274,120,11,1891,77,85,121,13,27205,73,1892,1422,769,857,289,16869,38,2493,14,194,497,275,28,807,49026,500,600,489,105,63
471,278,550,680,424,238,603,38,73,629,13,77,101,1422,155,274,194,769,1891,122,807,14,500,510,857,2493,63,27205,497,120,11,489,275,24,141,16869,1892,197,129,600,85
472,278,238,550,680,1891,424,11,2493,629,603,274,289,769,85,77,194,155,500,1422,73,28,13,279,122,857,947,567,510,1892,14,129,38,37247,120,78,27205,600,429,16869,101
