,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
304,228326,259693,340666,150540,269149,277834,38757,381288,177572,14160,19995,114150,9806,12,118340,293660,350,2062,138843,10681,425,137106,354912,129,1726,22,81188,76341,10191,283995,585,674,157336,808,137113,58,24428,207703,17654,49026
305,6977,4982,16869,1359,11324,27205,49026,141,13223,1949,1422,550,68718,155,14160,1372,24,629,641,10681,7345,73,8321,77,598,500,76341,45317,1726,115,769,1124,24428,680,111,393,210577,600,807,44214
306,675,10191,672,82695,674,82702,11544,767,673,14160,9833,12445,24428,58,293660,10681,114150,12444,118340,671,13475,19995,284052,22,129,2062,1726,9806,4348,49538,76341,84892,12,99861,4935,3933,38757,177572,433,121
307,289,122,278,629,85,603,120,121,137,550,13,77,1891,745,857,11,424,2501,1892,429,680,14,585,489,238,862,637,500,275,22,567,808,274,272,947,12,348,2493,9806,146
308,531,530,532,947,387,567,37247,85,153,426,9277,239,289,78,2118,28,238,194,62,500,28569,1892,510,1669,600,77,1891,146,137,745,625,279,2493,808,856,840,489,348,275,120
309,694,162,146,393,500,524,600,77,769,115,348,107,24,550,28,275,9806,73,679,1891,141,98,137,807,322,1359,14,680,79,861,196,218,641,1892,1422,745,1124,180,13,87
310,28,62,103,947,1891,600,289,539,11,348,601,1892,567,275,9552,78,500,792,238,424,14,745,426,387,694,37247,3131,857,805,769,85,679,235,578,2118,137,550,680,603,121
311,680,550,807,500,2649,598,769,101,603,27205,77,24,694,274,600,100,120,14,679,4553,78,11324,348,857,122,629,1359,1422,238,745,641,16869,98,111,141,275,64690,155,13223,146233
312,278,424,62,13,280,137,629,197,329,603,1892,1891,8587,5503,857,11,274,862,218,348,238,745,85,275,105,568,2493,78,289,562,14,679,1669,601,63,497,550,782,120,114
313,37247,164,907,289,426,433,62,642,2118,625,28,871,78,213,567,872,137,665,348,334,11216,1541,947,85,238,826,510,769,492,500,11,239,531,14,2493,489,117,578,745,279
314,603,24,38,393,180,550,77,141,2501,121,640,272,1359,14,122,1891,13,11,161,807,9806,120,187,745,752,1892,1422,857,22,500,115,155,453,348,98,18,808,73,641,12
315,103,274,680,28,14,629,275,500,807,238,424,769,857,101,73,550,600,197,694,539,278,279,603,9366,13,524,280,581,627,63,322,37247,100,348,510,111,11,78,637,329
316,18311,483184,2721,7979,68718,10867,598,44264,15137,406,10315,9366,1883,273248,115,194,38,1949,10775,17431,11104,42994,500,120467,77,550,13,157336,6977,627,278,27205,322,497,11416,600,11324,275,16869,22803
317,603,155,27205,550,238,13,680,101,278,807,424,197,857,8587,1891,11,122,812,274,77,1422,120,22,329,121,629,1892,745,280,272,14,24,98,85,862,1726,348,161,808,752
318,13475,19995,17654,11299,1726,155,58,272,10681,118340,22,24428,2501,8321,752,14160,12405,36557,2062,122,27205,1895,1422,120,54138,2503,8681,161,77,121,9806,616,16869,12445,12444,672,2502,49538,76341,767
319,329,568,8587,274,5503,812,280,13,10020,680,581,197,278,628,807,862,771,114,1891,1892,63,629,11,424,603,105,808,89,218,275,348,857,137,601,9479,745,87,14,562,85
320,680,2649,275,278,14,550,274,881,807,629,13,745,197,603,582,769,24,194,329,11,424,38,500,101,77,1891,280,857,28,98,238,218,497,155,348,568,600,1892,641,120
321,278,629,680,11,13,1891,329,274,812,603,275,628,280,807,862,1892,568,5503,550,745,238,857,14,8587,424,63,137,769,581,500,105,694,348,197,1422,10020,218,2501,85,510
322,275,238,769,629,550,500,2493,11,14,807,603,694,274,1891,680,600,1892,137,348,492,28,641,857,510,115,85,278,745,2118,103,627,424,77,16,63,89,426,78,62,38
323,567,78,103,62,238,274,275,680,28,578,769,1891,792,348,600,120,500,278,550,539,1892,629,213,14,745,510,603,857,426,694,89,562,11,85,77,679,2118,845,807,218
324,2501,13,550,24,98,453,38,497,27205,603,278,637,423,1372,120,9693,77,2502,121,640,641,122,752,77338,489,598,1422,14,680,393,73,807,12405,194,161,197,101,745,424,510
325,13,278,629,680,77,550,1422,73,329,603,568,238,274,14,807,1891,510,500,745,11,857,1892,769,197,85,862,120,38,489,275,424,137,2501,280,24,155,98,600,121,272
326,578,275,238,769,424,28,680,10386,85,694,510,1891,601,89,62,2493,274,78,278,279,629,807,235,11,433,348,105,550,500,87,9806,756,103,184,600,808,673,218,581,947
327,490,627,510,426,37247,629,275,387,28,567,334,625,238,103,14,213,614,694,279,539,274,769,680,745,78,500,492,289,550,278,2118,807,391,489,77,1892,348,24,63,424
328,27205,16869,24,77,393,155,115,550,923,141,13310,600,12,1422,38,637,603,11324,68718,37799,162,76341,585,752,14160,13223,272,629,73,808,83666,194,107,1124,19995,153,161,120,1892,627
329,680,550,629,9693,278,274,598,769,6977,155,807,14,1417,210577,264660,275,603,500,77,27205,773,238,65754,13,272,1422,24,98,120,122,38,641,244786,73,121,64690,68718,510,141,76341
330,14,289,137,603,348,745,28,239,13,279,85,808,857,105,1891,77,218,629,11,601,146,275,500,2118,769,2493,78,862,87,89,694,550,274,824,120,492,238,424,1892,121
331,510,98,238,550,120,603,14,1422,22,680,857,77,85,122,115,1891,24,13,161,278,489,121,745,807,73,78,2501,87,272,500,105,11,808,600,629,137,329,28,1892,492
332,12,808,13,121,120,603,1891,194,77,122,105,745,1892,585,18,680,161,9806,22,862,550,129,10681,98,671,38,85,1726,752,278,137,14160,153,672,640,11,8587,329,14,146
333,680,603,278,1891,629,280,13,197,11,274,329,807,550,857,1892,218,85,14,745,238,275,424,5503,348,120,769,122,562,568,500,600,63,105,98,77,862,121,89,101,679
334,603,680,629,274,550,807,13,14,280,745,180,101,278,77,857,11,120,1891,73,329,424,275,500,122,197,637,497,585,1892,769,238,98,121,194,63,600,218,38,2501,808
335,197,807,278,1892,680,13,603,274,1891,862,11,319,275,329,63,857,280,524,629,500,348,5503,101,550,627,600,137,769,745,14,89,568,238,77,115,424,218,581,105,2493
336,424,629,680,278,238,274,103,550,581,13,807,329,14,275,197,600,280,568,1891,603,769,28,73,857,641,745,627,500,510,5503,137,489,1422,85,2493,162,101,63,11,100
337,306819,11101,613,2118,694,345,7345,387,213,805,374720,238,582,235,500,641,1018,311,567,103,510,9366,275,334541,334,115,6977,745,14,424,598,274,550,524,348,426,792,1949,782,807
338,329,197,568,581,278,680,280,5503,13,10020,274,812,8587,628,807,862,629,1891,424,114,63,11,603,857,1892,275,218,771,89,348,14,105,137,745,85,550,101,601,562,808
339,11324,120467,207703,862,155,245891,49026,27205,157336,190859,76341,118340,264660,14160,19995,68718,150540,272,752,1726,22,674,137113,49538,1402,672,17654,2501,9806,24,106646,550,115,16869,36557,58,24428,293660,137106,122
340,105,85,1891,87,11,89,1892,856,218,603,601,2493,562,137,348,329,165,120,235,857,578,78,196,98,14,679,18,13,280,238,1669,600,861,22,745,808,871,941,550,862
341,121,769,550,120,603,122,500,680,598,629,77,857,14,141,807,274,13,2501,73,107,9806,85,98,1422,24,272,627,745,278,38,348,393,180,275,78,600,115,238,641,694
342,11,118340,278,1726,1892,24428,13,603,808,1891,137,14160,771,105,137113,22,861,122,329,857,19995,155,197,89,120,85,862,121,601,2501,12,58,10681,27205,812,1895,674,585,671,8587
343,679,62,14,348,78,1891,218,600,1892,603,500,28,769,11,857,1669,85,861,89,578,745,280,106,562,550,137,694,275,18,117,792,2493,680,105,98,329,238,391,77,87
344,614,490,145,334,539,28,64,7294,18148,426,110,269,14,37247,279,108,694,103,1417,80,793,289,141,500,345,773,9552,550,567,238,769,582,24,571,627,629,101,745,153,129
345,862,329,8587,812,13,568,5503,10020,628,280,278,197,680,581,274,1892,807,114,63,771,11,1891,137,808,629,105,603,863,89,585,857,424,218,275,348,9479,12,745,87,601
346,550,680,77,14,603,120,275,629,238,274,769,121,424,194,500,28,807,278,745,857,13,78,598,1891,27205,600,11,38,122,103,1892,348,637,155,510,24,641,694,1422,98
347,13,274,680,114,329,280,581,424,278,8587,807,5503,812,197,568,629,603,10020,1891,14,550,862,11,857,1892,63,745,628,218,808,275,238,98,137,105,348,601,85,77,101
348,11,1892,862,63,1891,275,603,238,348,329,89,105,218,137,562,85,857,280,2493,278,807,745,13,14,680,601,274,629,769,861,600,87,180,197,500,808,78,272,77,18
349,641,1422,550,807,680,603,77,640,453,161,745,489,120,27205,121,627,38,73,14,13,98,122,141,1124,24,155,500,180,22,272,857,2501,752,629,598,597,278,12,3131,1954
350,680,278,807,603,550,13,122,629,27205,857,120,424,14,274,121,497,500,73,11324,98,77,197,745,1891,13223,11,694,238,157336,16869,1422,115,769,275,107,85,101,10681,155,272
351,807,680,274,278,101,63,862,275,13,629,550,603,329,11,769,500,14,280,1891,77,197,238,745,1892,857,5503,348,424,8587,581,73,600,694,568,562,218,137,120,24,89
352,550,24,38,13,141,393,194,77,603,14,73,1422,640,680,500,2501,9806,453,180,807,1891,115,641,745,752,11,36557,120,272,629,808,121,348,278,1892,694,238,489,122,280
353,85,861,1891,597,1892,11,87,218,391,603,137,2493,679,105,348,78,857,89,329,562,600,745,1669,18,62,601,14,120,106,871,280,115,238,578,13,98,856,500,1895,165
354,37247,531,500,28,600,532,530,641,115,141,550,194,207,9693,14,77,272,275,769,773,196,492,9428,627,78,489,137,18,24,334,807,2493,782,85,348,238,289,1422,162,13
355,12445,675,550,674,12444,489,155,38,745,161,857,12,272,629,37799,19995,141,279,207,137,767,22,1891,640,4935,27205,49026,769,77,1422,603,393,872,752,98,120,85,672,862,129
356,10229,4347,597,11036,19913,824,674,164,10681,38,808,640,350,58,12,675,45269,22,161,767,671,12405,672,194,1422,453,14160,1124,9806,4348,114,10647,155,673,489,425,2501,116,433,70
357,207,279,808,637,453,489,12,11216,597,601,13,862,38,274,194,550,161,497,640,745,77,235,14,329,278,680,9806,585,137,857,22,180,289,2501,510,105,238,37247,120,433
358,2118,686,597,4232,14,578,745,1669,87,218,500,601,782,348,137,11,857,1891,78,1892,769,603,62,238,489,2493,115,562,18,85,180,329,275,492,161,165,13,289,861,235
359,1402,36557,10637,2501,272,13,2502,1372,640,122,425,180,98,9806,1422,12,280,603,121,120,808,329,22,1726,2503,9693,453,752,161,585,616,197,19995,550,855,348,9509,1891,1892,568
360,680,238,550,603,28,275,500,120,122,11,121,769,600,807,1891,14,510,348,78,745,103,429,24,278,13,77,85,274,1892,101,857,272,115,89,393,694,629,98,180,218
361,489,680,278,629,283995,550,115,13,207,85,497,77,807,500,274,24,272,769,627,424,857,73,238,275,510,1422,155,27205,121,745,453,161,120,141,38,603,14,419430,640,2501
362,862,238,11,1892,1891,275,137,603,857,89,329,629,278,85,348,274,105,680,769,13,562,745,807,218,2493,489,510,14,550,601,63,280,120,585,197,808,500,1645,77,155
363,286217,106646,278,228150,19995,245891,75656,673,137113,281957,118340,8358,155,767,497,68718,205596,49026,12445,76341,22,14160,157336,122,2062,13,273248,12444,671,293660,284052,453,318846,10681,140607,674,121,27205,1726,330459
364,120,122,98,272,27205,22,121,603,1422,500,550,155,9806,77,24,2501,752,1891,157336,807,745,13,857,673,808,11,180,115,641,73,640,49026,14,278,89,1124,453,680,12,393
365,11,13,238,274,1891,85,745,1892,603,862,278,857,289,601,105,489,329,680,137,808,14,348,550,629,120,218,562,89,863,77,275,500,769,280,642,78,122,510,121,1669
366,680,424,629,278,274,238,13,857,275,603,807,550,14,769,510,2493,11,1891,1892,792,348,28,329,197,745,500,568,85,77,280,101,578,679,600,120,218,562,489,73,1422
367,603,1359,11,107,1891,2501,2649,2502,77,180,24,272,550,1892,38,393,807,10681,98,857,122,600,120,14,155,1422,855,121,115,73,187,745,18,752,585,500,141,161,218,641
368,122,120,121,550,680,38,77,22,752,24,603,13,187,73,129,9806,79,12,98,629,808,393,180,745,807,1422,1417,2501,161,272,14,640,141,155,36557,616,278,194,627,27205
369,38,77,153,128,603,694,149,120,550,24,129,393,180,14,856,16859,194,141,121,1891,348,272,752,808,1892,11299,79,78,162,10494,12,641,11,745,492,600,2501,1422,22,1895
370,89,85,1891,1892,275,238,629,603,348,807,769,11,274,679,278,500,680,424,105,5503,857,280,550,578,562,2493,329,745,218,197,120,14,601,122,137,1669,13,77,861,63
371,680,629,807,278,103,628,9479,6075,8587,275,274,63,524,13,197,550,769,14,101,329,424,500,238,600,603,627,694,581,11,280,745,77,1891,73,28,24,393,857,115,348
372,680,197,766,794,329,278,807,13,348,280,1891,603,857,745,679,274,629,11,550,1892,5503,218,600,500,581,63,101,275,14,694,78,424,769,115,89,562,62,9552,85,568
373,1891,745,603,77,98,278,550,13,11,1892,63,14,857,120,680,348,121,807,122,218,146,238,2501,600,629,562,180,85,115,274,500,137,89,280,1669,275,808,105,161,769
374,2502,36557,180,196,1422,165,2503,8681,2501,855,531,530,1892,120,77,272,532,640,22,19995,1895,585,105,616,63,121,155,11,89,453,115,348,671,17654,161,1891,1726,10681,9806,58
375,348,62,28,679,78,14,63,149,500,1892,603,766,1891,769,11,600,137,89,218,745,275,329,85,77,857,180,694,680,280,562,861,568,279,101,115,807,393,578,13,105
376,27205,155,122,120,121,278,1124,272,22,1422,49026,603,13,752,550,14160,157336,862,807,98,77,73,680,19995,9806,10681,24,274,640,2501,808,12,1891,1726,11,17654,161,857,16869,745
377,197,568,5503,581,329,13,280,680,278,274,812,807,8587,10020,862,603,629,1891,628,857,63,11,218,1892,424,114,348,275,105,745,85,562,771,89,137,601,14,1669,101,238
378,263115,177572,137106,17431,24428,118340,269149,150540,17654,10515,207703,8392,11471,245891,330459,8321,284052,78,119450,54138,27205,137113,271110,100402,1726,76341,670,1892,49026,155,99861,49538,10775,923,129,64690,348,272,1368,11
379,641,1422,1402,550,6977,77,24,141,773,9693,752,129,1124,38,27205,423,12405,640,2501,1372,1417,393,68718,12,9806,272,598,19995,155,11324,161,162,322,14160,16869,194,121,616,453,675
380,603,550,1891,278,238,11,680,122,85,120,629,121,155,77,274,857,13,745,1892,14,27205,348,137,807,272,424,2501,98,275,769,1422,22,180,89,500,808,489,862,600,329
381,207,783,14283,637,9008,625,279,28,235,37247,11216,105,387,601,289,1633,275,426,239,11416,1891,137,78,194,489,947,9277,510,857,13,14,600,578,782,2493,497,1541,745,11,238
382,107,146,680,329,603,600,14,840,550,1891,13,77,562,98,11,857,807,78,280,856,1892,218,2501,105,769,694,85,120,745,348,274,808,500,121,275,272,629,115,18,24
383,85,1891,238,89,78,769,137,11,275,603,1892,600,2493,348,62,105,28,278,500,218,14,857,120,550,745,87,680,947,115,694,1669,18,510,562,77,679,329,861,13,862
384,680,807,629,524,278,197,13,274,280,769,603,550,275,329,101,5503,500,63,14,1891,424,857,11,600,73,568,238,77,1892,218,745,348,24,862,115,627,694,8587,562,98
385,490,24657,614,103,10754,670,797,269,147,290,2000,309,793,11906,28,11368,4689,426,406,5910,12477,500,694,598,1018,805,37247,111,81,15371,12496,922,641,141,149,550,11953,2118,627,223
386,808,12,425,22,585,9806,161,2493,671,2501,120,640,58,603,180,121,165,272,862,1895,8358,863,105,11,674,453,122,672,1891,13,137,77,673,2502,1892,601,89,87,857,745
387,862,1645,63,4584,275,329,11,1892,13,197,568,680,137,687,278,629,274,5503,581,8587,280,105,348,1891,807,524,585,10020,433,808,769,863,12,601,114,77,745,2493,857,62
388,194,38,3933,550,77,109,598,129,162,5528,12,553,108,587,603,393,153,4935,870,13,24,9806,79,680,752,641,1018,694,1417,73,121,500,120,773,1124,322,180,585,808,115
389,303,269,426,387,10161,5967,4203,567,947,11368,239,11216,99,2721,914,279,521,892,843,213,103,289,109,28,38251,625,746,275,11673,845,238,334,1786,147,145,223,666,14283,510,164
390,492,85,14,510,1891,162,87,550,603,11,500,137,1892,2493,89,275,238,769,105,600,745,120,77,218,489,629,115,857,98,694,73,289,680,13,348,18,28,161,121,329
391,100402,99861,24428,13475,1726,2503,272,54138,2501,118340,58,107,49538,155,2502,22,141,49051,77,388,122,752,120,492,393,161,121,550,8358,73,89,671,137113,808,585,98,85,500,14160,9806
392,629,197,13,5503,278,680,329,280,603,274,807,857,568,424,275,1891,550,11,238,1892,63,862,745,769,500,14,85,562,218,8587,600,101,581,137,348,105,122,524,77,2501
393,329,114,197,13,8587,10020,280,680,581,5503,568,771,807,278,812,862,274,628,1891,424,11,218,603,1892,629,857,808,87,63,105,98,9479,137,562,601,14,22,101,10144,18
394,862,278,101,12,629,680,73,13,550,585,603,77,11,807,14,808,500,120,329,745,275,1892,2501,1891,857,22,137,769,238,9806,38,272,180,280,274,1422,24,122,393,115
395,11104,598,582,18311,483184,1883,7979,6977,194,10139,8416,11416,322,12163,10867,15137,290,37247,510,500,922,64690,14,77,914,75629,8321,9366,115,42994,38,265195,2721,627,68718,5528,550,108,16869,22803
396,129,8392,128,194,10681,45269,239,433,38,4935,77,674,10515,752,63,671,121,808,120,58,9806,14160,12,137,550,78,24,272,180,603,14,640,3933,22,153,11,393,13,71,115
397,1891,85,603,1892,120,105,11,808,121,13,680,98,745,89,857,122,12,274,278,238,2493,14,22,348,218,87,9806,862,562,137,601,550,769,585,161,77,275,863,117,489
398,603,550,680,807,274,629,1891,11,275,238,278,500,769,14,13,101,857,1892,77,745,85,600,27205,348,694,562,641,280,73,155,1422,24,329,424,218,197,120,115,393,141
399,150540,2062,269149,10681,9016,1726,9806,11544,118340,283995,12,38757,22,19995,58,3933,674,14836,808,585,14160,155,10193,24428,76341,17654,272,293660,425,137106,675,129,36557,752,4935,2501,161,671,121,177572
400,680,274,329,5503,562,13,8587,424,280,812,278,197,1891,807,568,603,629,581,114,857,1892,11,238,10020,862,218,275,550,14,63,348,85,745,105,89,808,769,137,77,601
401,807,500,73,89,38,550,14,603,680,769,77,275,600,1891,24,272,11,115,87,98,857,348,13,218,278,238,629,1892,393,274,745,641,1422,141,627,101,120,492,694,180
402,274,5503,278,581,424,680,812,13,329,197,568,629,807,8587,280,10020,713,114,628,862,603,857,275,1891,11,63,238,550,1892,771,14,137,745,601,489,85,348,101,769,808
403,600,680,769,603,78,550,77,103,141,500,14,348,63,101,28,807,1018,24,275,11,629,1891,694,641,13,27205,238,115,120,857,745,278,1892,393,1422,38,793,107,627,180
404,9340,162,10386,87,756,22,856,9428,863,881,1891,165,1895,2493,820,106,10144,674,616,272,89,115,196,433,1422,85,322,773,861,218,58,675,1933,4232,9479,578,672,3131,10020,1892
405,122,550,603,155,180,120,121,1726,22,27205,857,272,1891,98,77,11,2501,745,161,1422,24,36557,278,808,38,13,89,1892,752,9806,640,393,85,14,210577,807,19995,2502,680,585
406,122,120,272,121,2501,89,36557,180,22,1124,603,137,2502,752,9806,11,1891,550,98,1895,616,2503,1892,155,77,808,1422,85,278,640,1372,24,745,13,1830,8681,161,1726,585,807
407,769,680,103,14,279,510,275,37247,28,2493,274,238,629,235,78,500,600,278,539,807,11,550,694,1891,348,567,426,13,2118,137,85,329,115,77,62,63,105,792,603,578
408,25538,845,426,804,490,37247,16,213,289,492,147,11216,278,144,137,30020,9008,2118,334,567,625,239,629,238,1541,510,78,2493,62,28,14,500,387,627,424,279,275,769,550,329
409,329,13,680,568,278,424,197,5503,274,8587,280,807,603,581,1891,857,812,862,550,1892,629,11,275,10020,745,14,238,218,105,562,63,114,348,85,808,89,137,120,98,77
410,642,213,2118,9277,62,1669,567,238,426,78,289,28,947,348,345,11216,275,625,303,117,387,578,37247,279,679,769,33,510,137,1541,334,539,826,85,792,871,5503,1891,521,274
411,278,238,680,857,274,603,120,489,424,13,550,497,122,2502,2501,5503,629,807,161,73,121,155,1422,27205,22,16869,745,1891,272,640,98,180,197,11,8358,329,769,111,585,115
412,28,78,238,275,857,85,603,567,600,629,103,1891,769,500,2118,387,14,2493,679,562,550,274,9277,62,11,348,947,745,680,1892,510,289,218,89,77,278,1669,531,424,426
413,550,680,278,274,238,769,13,629,603,275,807,77,38,14,500,1422,745,24,1891,73,27205,857,155,11,424,600,120,510,429,393,122,694,497,1892,348,103,85,115,121,641
414,492,1018,680,539,14,550,103,629,275,500,424,769,694,28,274,627,24,600,278,807,73,598,9366,510,101,238,37247,141,13,793,2118,641,792,115,567,426,77,11,745,334
415,550,603,120,77,122,680,121,24,807,38,98,73,1422,278,808,141,641,393,27205,745,489,694,13,627,2501,14,115,238,272,16869,857,155,12,752,640,1891,22,598,180,161
416,38,550,680,141,629,627,278,103,275,13,424,489,207,497,14,274,37247,673,807,694,194,600,153,510,641,773,500,77,453,539,769,122,24,238,603,73,857,587,745,105
417,550,680,857,500,278,603,424,600,807,238,73,13,629,14,745,562,98,11,272,1124,197,141,769,111,1891,274,275,1892,89,77,120,101,1359,137,218,280,85,694,87,489
418,120,13,278,14,122,550,1417,752,22,808,497,603,745,38,24,121,680,77,322,239,272,862,1422,11,857,155,2501,1891,73,807,141,510,597,115,12,137,9806,194,500,329
419,14,274,278,424,550,13,680,629,603,637,37247,275,745,238,857,769,807,500,1891,11,77,600,641,510,489,289,28,1892,348,38,194,429,329,137,120,85,497,24,567,393
420,11,278,510,137,1891,603,862,13,1892,857,238,289,85,14,275,2118,329,8358,629,550,680,745,120,274,2493,489,769,122,22,89,808,348,601,2501,78,77,500,105,197,807
421,13,329,278,568,680,197,274,280,603,782,5503,629,581,807,1891,11,8587,857,424,862,1892,550,14,812,218,745,137,63,275,114,348,562,105,489,601,85,10020,808,238,98
422,146233,807,550,694,11324,1422,680,322,73,264660,1124,68718,4553,500,638,1949,274,752,641,77,2649,769,275,24,115,101,278,6977,510,64690,489,155,629,13,598,1359,1372,1018,13223,98
423,550,121,120,122,627,13,603,598,77,807,680,180,24,393,497,73,453,194,857,98,107,161,489,272,500,2501,9806,752,38,141,27205,629,641,18,640,278,129,745,808,600
424,673,671,672,674,462,9806,808,10020,114,585,812,425,863,433,10144,12,453,161,8587,22,640,675,11544,13,329,165,12445,771,601,58,756,196,2501,862,8358,153,568,105,137,10637
425,77,680,121,98,120,2501,550,603,180,122,161,14,13,1422,855,272,807,197,24,769,453,278,4147,1891,857,808,22,641,745,348,629,1892,500,640,38,600,752,11,238,393
426,141,24,500,149,28,627,550,600,14,598,78,117,2666,38,393,641,77,111,194,348,18,100,9366,694,603,62,769,101,629,115,679,128,107,275,3131,670,180,272,782,745
427,812,10020,581,568,329,8587,5503,197,13,680,280,114,862,628,274,278,771,807,63,1891,424,10144,433,808,601,629,137,11,1892,89,105,87,85,863,671,9479,489,585,348,578
428,14,603,180,1892,278,11,1891,550,857,745,492,77,500,793,120,680,600,13,629,348,769,807,218,121,137,275,2501,808,329,274,105,12,85,24,238,38,89,18,856,562
429,387,9277,2649,426,947,567,348,78,62,1669,238,500,2118,28,521,279,117,625,275,826,213,289,745,857,37247,679,115,33,510,769,11,1891,311,600,792,9552,539,642,2493,429
430,8681,155,640,27205,19995,1124,1933,14160,12405,1726,65754,121,11324,122,161,453,489,180,10681,9509,8587,22,120,808,641,13,16869,616,98,13223,745,881,77,12163,24,597,550,752,853,671
431,680,629,278,274,550,275,627,769,807,13,603,500,238,14,77,1891,11,329,24,745,197,141,857,85,73,1892,122,101,155,862,120,694,600,489,63,38,280,115,1422,510
432,680,78,550,603,77,679,600,598,348,274,629,14,769,857,13,278,238,694,807,745,500,62,275,101,197,16869,424,120,1891,27205,122,1417,141,11,85,280,329,24,510,6977
433,155,550,1422,27205,272,22,24,98,238,603,107,77,752,120,393,161,122,115,121,2501,73,640,14,857,38,745,500,769,680,36557,1891,807,9806,180,141,13,19995,11,600,629
434,5503,280,329,568,278,862,13,771,197,274,680,8587,9479,812,807,10020,581,1891,1892,11,629,603,63,275,114,628,89,137,218,857,348,745,424,105,85,2493,562,601,808,238
435,275,769,28,680,792,629,11,279,500,137,524,9277,238,62,807,278,78,600,1891,348,274,581,14,625,63,1892,857,103,85,329,2493,197,89,603,745,117,105,115,510,694
436,11,1891,603,22,1892,808,278,9806,862,857,13,122,2501,105,329,8587,745,673,12,146,161,585,863,218,137,89,79,120,121,85,197,562,14,671,812,680,77,425,752,2118
437,603,120,122,13,278,121,550,857,1891,680,85,745,11,22,808,424,98,77,155,27205,2501,8358,1892,629,14,274,180,272,9806,807,12,197,218,329,161,38,585,489,238,862
438,78,62,348,141,2666,782,840,600,603,28,1891,679,1892,14,500,218,11,77,18,115,180,85,38,857,769,550,137,745,393,601,121,2493,87,63,89,275,562,120,680,694
439,155,122,603,11,393,24,272,120,1891,49026,27205,2501,17654,22,121,16869,19995,808,807,36557,9806,13475,550,1892,752,680,98,180,1726,77,1422,280,89,85,115,585,12,13,745,10681
440,10112,10144,10020,433,812,11416,585,8587,674,9479,165,196,756,58,2977,863,114,984,8321,1116,9340,671,492,856,10867,5503,6715,239,1813,6977,45269,10775,153,162,4347,1892,186,429,142,862
441,278,122,121,13,120,680,275,197,550,603,2501,329,22,808,14,11,807,1891,629,745,857,274,38,272,77,1892,85,9806,862,89,510,424,585,98,180,769,137,12,671,500
442,680,629,274,13,424,807,278,197,550,603,275,14,238,500,769,280,329,857,101,600,63,524,5503,581,77,73,568,11,745,1891,627,694,1892,24,497,137,103,348,28,862
443,627,603,120467,807,11,197,63,680,550,637,275,101,1891,745,2493,857,14,274,122,141,11324,500,629,24,16869,1892,278,38,694,115,13,769,280,77,244786,85,348,121,120,600
444,274,424,280,680,329,629,581,197,13,278,5503,275,807,568,1891,603,10020,238,857,1892,4584,862,14,11,550,63,218,812,348,8587,745,85,114,101,769,500,137,105,600,601
445,812,197,329,8587,10020,280,568,5503,13,628,274,680,581,114,278,807,862,1891,63,603,629,424,1892,11,218,857,137,348,808,101,14,275,105,9479,87,85,562,89,601,2493
446,238,567,103,769,28,629,510,429,582,500,279,37247,275,938,426,289,274,2118,642,213,598,947,14,694,680,62,627,521,600,9277,641,9366,524,550,85,334,391,424,387,625
447,550,629,73,77,14,101,680,424,807,500,278,274,603,769,63,275,238,13,600,38,857,694,745,24,141,1422,11,627,1891,197,641,348,280,329,393,98,497,115,1892,218
448,857,11,603,197,1891,510,14,680,1892,745,238,550,348,500,600,275,807,329,85,278,137,115,13,218,629,235,274,769,78,601,87,2493,562,280,28,694,98,862,120,89
449,275,274,862,5503,4584,680,329,278,13,807,629,1892,280,63,11,197,424,1891,568,238,857,769,137,603,348,14,745,581,8587,85,550,2493,500,77,812,105,62,562,10020,89
450,1891,11,218,603,601,85,137,2493,1892,745,87,857,280,348,600,78,13,238,115,782,235,329,578,197,680,275,686,105,500,14,497,89,106,424,562,861,550,769,679,274
451,13,603,98,197,807,808,550,107,680,278,280,146,8587,63,329,18,77,2501,22,137,180,196,629,122,812,272,1892,5503,14,1891,120,105,453,752,121,585,11,8358,100,38
452,14,567,539,500,24,680,550,141,9428,28,600,769,348,77,694,275,807,103,745,115,805,603,1422,78,38,641,393,274,598,13,238,218,73,101,11,62,1891,510,322,629
453,13,278,274,680,197,581,329,807,424,568,114,629,5503,603,280,550,857,8587,11,14,862,1891,812,275,745,713,628,1892,137,63,238,10020,489,120,77,122,771,808,73,101
454,862,4232,329,63,11,1892,137,745,348,1891,578,10020,857,87,562,2493,8587,601,808,89,105,807,218,694,13,863,812,275,680,115,14,280,585,18,771,433,278,489,12,9479
455,745,11,2493,550,1891,603,857,105,85,1892,14,137,500,238,218,275,87,769,807,89,120,694,600,348,272,562,13,489,115,122,680,278,155,98,393,77,629,121,601,2501
456,329,8587,5503,13,10020,568,812,114,280,197,278,862,680,274,771,628,807,1892,581,1891,808,105,11,424,603,629,137,63,10144,601,218,857,863,562,9479,585,22,89,87,745
457,9806,19995,12,14160,129,585,22,1124,121,752,27205,272,808,155,2062,10681,120,122,1726,673,2501,640,672,36557,77,161,393,24,17654,674,671,58,603,16869,550,1895,180,425,1422,38
458,122,121,120,2501,98,12,9806,603,22,453,272,808,550,155,10681,13,180,616,585,27205,640,745,36557,1422,161,752,77,9693,19995,2502,14160,1124,1895,393,24,8358,278,38,673,1891
