,poster_path,adult,overview,release_date,genre_ids,id,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average
581,/vxXA3yp1AJUxf5JUCmnyn0BmyUI.jpg,False,"기억상실증에 걸린 전직 CIA의 요원 제이슨 본(맷 데이먼)은 밤마다 알 수 없는 악몽에 시달린다. 그 악몽이 바로 자신이 예전에 실제로 겪었던 일임을 확신하는 제이슨 본. 그는 자신을 제거하려는 CIA를 피해 연인 마리와 함께 떠돌이 생활을 하지만, 쫓고 쫓기는 와중에 연인 마리는 CIA 요원에게 살해된다. 여러 단서들을 이어 붙여 퍼즐을 맞춰가던 제이슨은 자신이 러시아 하원의원 네스키와 그 부인의 피살사건과 연관되어 있음을 알게 된다. 사건의 배후엔 CIA 자금 횡령의 음모가 숨어 있었는데...",2004-08-06,"[28, 18, 53]",2502,The Bourne Supremacy,en,본 슈프리머시,/fE7RqvVHbGHjBC9NjIjlLh2t4zK.jpg,26.636,6527,False,7.3
582,/5dy5ihLUwXmjxKi1AeLxBRDzjSD.jpg,False,"빚더미에 시달리던 두 형제, 토비(크리스 파인)과 태너(벤 포스터).  가족의 유일한 재산이자, 어머니의 유산인 농장의 소유권 마저 은행 차압위기에 놓이게 된다.  절망적인 현실에서 가족을 지키기 위해 연쇄 은행 강도 계획을 꾸미는 형제.  동생을 위해서라면 어떠한 일도 서슴지 않는 전과자 출신의 형 태너와 차분하고 이성적인 성격의 동생 토비는 범죄에 성공한다.  한편, 연달아 발생한 은행강도 사건을 수사하던 베테랑 형사 해밀턴(제프 브리지스)은 치밀한 범죄 수법을 본능적으로 직감하고 수사망을 좁혀 그들을 추격하기 시작하는데..""",2016-11-03,"[80, 18, 53, 37]",338766,Hell or High Water,en,로스트 인 더스트,/GZx3RAiTJAhXOdhLLyCAbqRl11.jpg,19.468,3888,False,7.3
583,/tLNTaP5kcH2FDQNxGu4EkOCpMjr.jpg,False,"빌보 배긴스와 참나무 방패 소린, 난쟁이 족이 떠난 거대한 여정의 끝에 난쟁이 족은 원래 자신들의 터전이던 에레보르에 있는 엄청난 보물을 되찾지만 이는 무시무시한 용 스마우그가 호수마을의 무기력한 주민들을 공격하게 되는 결과를 낳는다. 소린은 탐욕에 서서히 눈이 멀어 우정과 명예를 저버린 채 왕의 보물 아르켄스톤을 찾는다. 암흑의 군주 사우론은 오크 군대를 보내 외로운 산에 기습 공격을 감행한다. 마침내 다섯 군대의 전투가 시작되고 빌보는 본인과 친구들의 목숨을 걸고 싸워야만 하는데...",2014-12-17,"[28, 12, 14]",122917,The Hobbit: The Battle of the Five Armies,en,호빗: 다섯 군대 전투,/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,166.1,12417,False,7.3
584,/c2BvVjKRRDKn82h7UDjYvs2tzoZ.jpg,False,"텍사스의 한 마을, 술집을 운영하는 마티에게 사립탐정 비저가 찾아와 그의 아내 애비와 종업원 레이가 불륜을 저지르고 있다고 알려준다. 마티는 레이를 해고하고 애비를 추궁하지만 오히려 역반하장의 그들의 모습에 분노하게 되고 비저에게 청부살인을 의뢰한다. 그러나 딴 곳에 마음을 품은 비저는 해서는 안 될 선택을 하게 되고 모두를 파극으로 밀어넣게 되는데...",2019-10-17,"[80, 18, 53]",11368,Blood Simple,en,블러드 심플,/rGPoNNk4fvgG2mvkNAxJJPlszOu.jpg,12.147,1098,False,7.3
585,/39kIGCP0mvRc9IZC1oJuIaJOaAb.jpg,False,"치명적인 바이러스 시미안 플루로 인류가 거의 멸망하고 소수만이 살아남은 시대. 유인원들은 도시를 떠나 숲에서 그들의 세상을 만들었다. 도시는 폐허가 되었고, 10년간 인간과 유인원은 서로 다른 공간에 머물며 마주치지 않고 살아왔기 때문에 유인원들은 인간이 멸종한 것이 아닐까 추정하고 있다. 그 평화가 깨진 것은 도시의 비상전력이 다 소진되면서부터. 전력 공급을 위해서는 유인원이 거주하는 숲에 있는 댐을 재가동해야 한다. 우연히 두 존재가 마주치게 되자, 유인원과 인간은 평화를 지킬 것인가 무력을 써서 주도권을 가져야 하나를 두고 내부 마찰을 겪는데...",2014-07-10,"[878, 28, 18, 53]",119450,Dawn of the Planet of the Apes,en,혹성탈출: 반격의 서막,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,81.464,9783,False,7.3
586,/agQCtdBwqajh7LjudrBGbSsB5bM.jpg,False,"웨딩드레스 디자이너 레이놀즈는 머리를 식히러 시골로 향하던 중 어느 식당에서 알마를 발견한다. 그녀가 자신이 꿈꿔온 완벽한 뮤즈임을 직감한 레이놀즈는 식당 웨이트리스로 일하던 알마를 자신의 거처로 데려온다. 행복도 잠시, 알마는 레이놀즈의 세계에 적응하지 못한다. 어린 시절부터 동고동락한 누이 시릴은 레이놀즈의 장단에 기꺼이 발을 맞추는 훌륭한 조력자지만, 알마는 그의 패턴에 자신을 맞출 생각이 없다. 부주의하며 느슨한 알마의 태도에 레이놀즈는 점점 싫증을 내는데...",2018-03-08,"[18, 10749]",400617,Phantom Thread,en,팬텀 스레드,/vpRMzPqHC03I7hPPET4Av2OT8dI.jpg,16.923,3007,False,7.3
587,/qH9doxTnQE1XlPJIGNZpFU0OUtV.jpg,False,"아버지가 사온 ‘조이’를 만난 순간부터 운명처럼 함께 했던 소년 알버트. 그는 ‘조이’에게 각별한 애정을 보이며 피를 나눈 형제처럼 모든 시간을 함께한다. 그러던 어느 날, 세계 1차 대전이 벌어지고 ‘조이’는 기마대의 군마로 차출되어 알버트 곁을 떠나게 된다. 혼돈으로 가득한 전장의 한 복판에서도 ‘조이’는 알버트에게 돌아가야 한다는 희망의 끈을 놓지 않는다. 그리고 이 희망은 ‘조이’가 전쟁 속에서 만나게 되는 많은 사람들에게 또 다른 희망과 웃음을 가져다 준다. 한편, 알버트는 ‘조이’를 찾기 위해 입대를 감행하게 되는데...",2012-02-09,"[10752, 18, 28]",57212,War Horse,en,워 호스,/64YOcrslrijllDRCpQvXkSKvXQV.jpg,23.148,2957,False,7.3
588,/wzip5lDRSNuor0nDT2FGrdyvAf3.jpg,False,"1880년대 미국 아칸소주. 14세 소녀 매티 로스(헤일리 스타인펠드)는 자신의 아버지를 살해한 무법자 톰 채니(조쉬 브롤린)에게 복수를 다짐하고 젊은 시절 악명 높았던 연방보안관 루스터 코그번(제프 브리지스)을 고용해 그의 뒤를 쫓기 시작한다. 그러나 술주정뱅이 코그번은 그녀를 계속 실망시키고, 여기에 현상금을 노린 텍사스 특수경비대원 라 뷔프(맷 데이먼)까지 가세해 톰 채니를 잡기 위한 위험한 동행이 시작된다. 늙은 주정뱅이 보안관과 혈기왕성한 텍사스 레인저, 그리고 웨스턴 장르와 거리가 먼 소녀의 숨막히는 추격전이 시작되는데...",2011-02-24,"[18, 12, 37]",44264,True Grit,en,더 브레이브,/rmasNrfemw9YODz0xhlEBWanNyX.jpg,21.375,4584,False,7.3
589,/vBK3XCY8WMAOCXrQewY6VFPbeTF.jpg,False,"극심한 사회혼란을 겪고 있는 일본. 학급붕괴와 범죄에 노출된 청소년들을 강력한 생존 능력의 소유자로 만들기 신세기교육개혁법(BR법)이 공표된다. BR 법은 전국의 중학교 3학년 중에서 매년 한 학급을 행동범위가 제한된 일반인이 없는 장소에 이송하여 지도와 일정의 음식, 그리고 여러 가지 무기를 나눠 주고, 마지막 한 사람이 남을 때까지 서로 죽이게 한다는 법률. 제한 시간 3일 동안 위법 행위에 구애받지 않고 서로를 죽여야 한다. 수학여행을 위장하여 무인도에 도착한 학생들은 마치 게임처럼 진행되는 상황에 경악하지만, 생존을 위해 결국 서로의 목숨을 빼앗기 시작한다.",2003-09-19,"[18, 53, 28]",3176,バトル・ロワイアル,ja,배틀 로얄,/amBvmIshdsSkOtvVIgxl7YSQ9Dg.jpg,19.243,2816,False,7.3
590,/644Dl5TOvx4YZnxznNoiVEnUoDJ.jpg,False,유대인 에릭과 유전공학 박사가 된 찰스는 각기 다른 이유로 악당 세바스찬 쇼우를 쫓다가 만난다. CIA 요원 모이라 맥타것과 손잡고 돌연변이 부서를 설립한 두 사람은 찰스의 양동생이자 이후에 미스틱이 되는 레이븐k 천재 박사이자 비스트로 변신하는 행크 맥코이 등 젊은 엑스맨들을 모아서 훈련을 시작한다. 한편 에릭의 원수인 세바스찬 쇼우는 엠마 프로스트를 비롯한 돌연변이들을 무기로 미국과 소비에트간의 핵전쟁을 도발하려 한다.,2011-06-02,"[28, 878, 12]",49538,X-Men: First Class,en,엑스맨: 퍼스트 클래스,/bMiOfPhplZu1Lql3hGTRV087QA.jpg,2.266,11396,False,7.3
591,/jYZ8xevSkNbPmlap15zW5tAU8eD.jpg,False,"1962년, 대학교수 조지(콜린 퍼스)는 오랜 된 애인 짐(매튜 구드)의 죽음에 힘들어한다. 하루 아침에 자신의 모든 것을 잃은 그는 외로움과 상실감에 젖어, 죽음보다 더한 일상을 시작한다. 자신의 본질을 속이고 살아가는 조지에게는 마음을 터놓고 이야기할 친구 찰리(줄리언 무어)가 있다. 찰리는 애인의 죽음에 힘들어하는 조지를 위로하기 위해, 자신과의 하룻밤을 제안하고 삶을 정리하려는 조지 앞에 제자 케니가 접근한다. 우연과도 같은 하룻밤을 보내며 조지는 새로운 삶을 위해 마음을 열기 시작하는데……",2010-05-27,"[18, 10749]",34653,A Single Man,en,싱글맨,/4rHZyoFxGxvkMNiLFEqwm19HCtc.jpg,12.51,1344,False,7.3
592,/psjImcm7b8R3KbfDoIc2OAd29lZ.jpg,False,"스튜어디스 ‘레나’는 산티아고 비행 스케줄 기간 동안 칠레에 있는 연인 ‘다니엘’과  잠깐 동안의 달콤한 휴식을 보내게 된다.  하지만 칠레의 자유 정부 모임을 도와 군부 쿠데타에 반대하는 시위에 가담한 ‘다니엘’이  비밀 경찰들에 의해 끌려가게 되고, ‘레나’는 그가 ‘콜로니아’로 불리는 사교 단체에 있다는 정보를 입수하게 된다.  ‘레나’는 사랑하는 연인 ‘다니엘’을 구하기 위해 독일인 ‘폴 쉐퍼’가 신처럼 군림하고,  한 번 들어가면 아무도 돌아오지 않는 그곳,  ‘콜로니아’에 직접 찾아가 목숨을 건 여정을 하면서 충격적인 사실을 알게 되는데…",2017-04-06,"[18, 10749, 53]",318781,Colonia,en,콜로니아,/6gtlv8NYhzEeRyfbIbfeXp5KVJR.jpg,22.664,1703,False,7.3
593,/eXnXhxW23RuH86fTE3xjW7QLplS.jpg,False,"도시를 위협하는 열차 폭탄 테러 사건 해결을 위해 호출된 콜터 대위. 콜터 대위는 시공간 이동 기밀 시스템인 소스 코드로 과거에 접속해 통근열차 테러로 사망한 남자의 마지막 8분으로 돌아가 폭탄을 찾고 범인을 잡아야 하는 임무를 부여받는다. 이 임무가 성공해야만 6시간 뒤로 예고된 시카고를 날려버릴 대형 폭탄 테러를 막아 미래를 구할 수 있다. 콜터 대위는 스크린에 비치는 굿윈의 명령을 따라야 하지만 소스 코드가 뭔지도 제대로 이해 못하는 상태. 군부는 상황 설명을 요구하는 그를 강제적으로 기차 테러의 마지막 8분 속에 반복해서 보내고, 그는 모든 직감을 이용해 사건의 단서와 용의자를 찾아야 하는데...",2011-05-04,"[53, 878, 9648]",45612,Source Code,en,소스 코드,/noHDKhzbwP6DfoaO2xRFLVrpX0N.jpg,30.949,7179,False,7.3
594,/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg,False,"토니 스타크는 뉴욕전쟁 때와 같은 사태가 벌어지지 않도록 한때 가동하려다 중단된 휴면 상태의 평화 유지 프로그램을 작동 시키려 한다. 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하고 어벤져스는 지구의 운명이 걸린 거대한 시험대에 오르게 된다. 울트론이 자신을 복제해 위협을 가하자 이를 저지하기 위해 아이언맨, 캡틴 아메리카, 토르, 헐크, 블랙위도우, 호크아이 등으로 구성된 어벤져스와 새로 합류하게 되는 퀵 실버, 스칼렛 위치 남매와 불안한 동맹을 맺는다.",2015-04-23,"[28, 12, 878]",99861,Avengers: Age of Ultron,en,어벤져스: 에이지 오브 울트론,/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg,158.662,20581,False,7.3
595,/slEeJA6jGihFeRnEGddkMEF1cEJ.jpg,False,"1935년 상해. 인디아나 존스(해리슨 포드)는 클럽에서 가수 윌리스 코트(케이트 캡쇼우)의 노래를 들으며 그녀의 정부이자 상해 범죄 조직의 두목 라오치와 밀담을 나누는 중이다. 인디아나는 누루하치 황제(라오의 선조)의 위패를 압수했으나 라오의 배신으로 목숨만 부지한 채 클럽을 탈출한다. 인디아나는 이곳에서 알게 된 쇼트 라운드와 윌리를 데리고 화물 비행기를 차지만, 라오의 조직원이었던 조종사들은 연료를 버리고 탈출해버린다. 극적으로 살아남은 세 사람이 떨어진 곳은 인도. 이곳 사람들은 인디아나 일행을 하늘이 보내준 사람이라 생각하고 마을의 아이들을 잡아가고 약탈을 일삼는 이들을 처치해 달라고 하는데...",1985-05-08,"[12, 28]",87,Indiana Jones and the Temple of Doom,en,인디아나 존스: 마궁의 사원,/oii9ijqR6hDO1dS6u8CTBF3AnE0.jpg,35.165,7693,False,7.3
596,/uYq2gWYkV6NbH9due7y5byW1Xp8.jpg,False,"우연은 없습니다. 사랑은 만들어 가는 것입니다! 사회 선생님인 오이진 시모넷(케빈 스페이시 분)에게 있어서 가장 중요한 것은 질서로서, 모든 것은 정돈되어 있어야 하며 그렇지 않을 경우에는 참을 수 없어하는 성격의 소유자이다. 한편, 앨렌느 맥키니(헬렌 헌트 분)는 혼자서 11살인 아들 트레버(할리 조엘 오스먼트 분)를 키우며 살아가는데, 양육비를 벌기 위하여 라스베가스의 칵테일 종업원 일 등 두가지 일을 맡아 정신없이 바쁘게 움직이지만, 별로 삶의 비전을 발견할 수 없으며 그 자신은 알콜중독자이기도 하다.  그녀에게 있어서 무엇보다도 큰 문제점은 아들에게 새로운 삶을 안겨주고 싶어하지만, 마음대로 되지 않는다는 점이다. 오이진은 트레버의 학급에 새로운 숙제를 내는데, 숙제의 테마는 ""주위를 둘러보고 자신이 좋아하지 않는 무엇이 있으면 고쳐라.""이다. 만일 좋아하지 않는 주위의 무엇이 사람이라면? 이제 트레버는 이 숙제를 실천하기 위해 나서고, 상처받은 두 영혼 오이진과 앨렌느는 트레버를 통하여 새로운 희망과 사랑을 발견한다.",2001-02-17,[18],10647,Pay It Forward,en,아름다운 세상을 위하여,/lFIZev3N95yw63g5y3YmPqdmz76.jpg,20.353,1521,False,7.3
597,/82xZfP4T2URQ69ZpOhCzq1l87s6.jpg,False,"막부시대에 쇼군의 동생이자 포악한 영주인 나리츠구를 암살하기 위해 쇼군의 최측근인 도이의 요청으로 신자에몬을 중심으로 13인의 자객이 모인다. 그들은 나리츠구가 에도에서 돌아오는 길에 거사를 행하기로 한다. 그러나 나리츠구의 경호대장 한베이 역시 신자에몬의 계획을 눈치채고, 그에 대한 대비책을 세운다.",2011-06-09,"[12, 18, 28]",58857,十三人の刺客,ja,13인의 자객,/wi8pmuxWN80AoDNnetNwwgZVbGg.jpg,35.984,906,False,7.3
598,/yF41NLIYplr6ilBAF1KvEUny7DO.jpg,False,"업계 최고의 레전드 킬러 존 윅은 과거를 뒤로 한 채 평화로운 삶을 꿈꾸며 은퇴를 선언하지만, 과거 자신의 목숨을 구해 줬던 옛 동료 산티노와의 피로 맺은 암살자들의 룰에 발목을 잡히고 만다. 피의 맹세에 대한 선택권 없이 산티노의 청을 들어줘야만 하는 존 윅은 산티노의 지시대로 로마로 향한다. 국제 암살자 연합의 최고 자리를 탈취하기 위해 자신의 친누나를 대신 암살하라는 산티노의 계획으로 인해 존 윅은 위험에 빠지게 되고, 무려 700만 달러의 현상금에 눈이 먼 전 세계의 암살자들의 총구는 그를 향하는데...",2017-02-22,"[28, 53, 80]",324552,John Wick: Chapter 2,en,존 윅: 리로드,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,155.16,10635,False,7.3
599,/zERMhjBDiYoaHGDRsKP6IxzuV5F.jpg,False,"니어 서드 임팩트로부터 14년 뒤, 초호기 안에 잠들어 있던 신지가 깨어난다. 신지의 눈앞에 펼쳐진 세계는 모든 것이 낯설다. 미사토를 비롯한 네르프 구성원 대부분은 네르프에 저항하는 단체 뷔레를 결성하여 인류보완계획을 저지하기 위해 전투를 벌인다. 아무것도 하지 마라는 미사토의 발언에 반발하여 네르프에서 파견된 레이를 따라나서는 신지. 그녀가 자신이 알고 있던 레이가 아니란 사실을 깨닫고 실망하지만 자신을 이해해주는 카오루를 만나 위안을 얻고, 카오루의 설득으로 모든 걸 원래대로 되돌리기 위해 다시 한번 에반게리온에 탑승할 것을 결심한다.",2013-04-25,"[16, 878, 28, 18]",75629,ヱヴァンゲリヲン新劇場版:Q,ja,에반게리온 Q,/c5WUWudgykIpxb3TchaRnAcsu5y.jpg,27.075,630,False,7.3
600,/RTmoz2DYYOPDnTKGqkJDWKdcd6.jpg,False,"1977년 영국 엔필드. 엄마 페기와 네 남매가 살고 있는 가족의 집에 정체를 알 수 없는 존재가 나타난다. 일명 폴터가이스트 유령. 벽을 두드리는 소리, 사악한 목소리, 유령은 밤마다 가구와 물건들, 심지어 아이들까지 공중에 띄우는 등 기이한 일들을 일으킨다. 결국 교회의 요청을 받은 워렌 부부가 영국 엔필드의 집을 찾아가 사건을 조사한다. 그러나 워렌 부부는 그 집에서 예상보다 더욱 엄청난 상대를 만나게 되고, 워렌 부부의 목숨까지 위협받는데…",2016-06-09,"[27, 53]",259693,The Conjuring 2,en,컨저링 2,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,128.739,7157,False,7.3
601,/ik3cempRee837ETSXUYCGpDyzN7.jpg,False,"아버지의 알츠하이머 치료약 개발을 위해 유인원을 이용, 임상시험에 몰두하는 과학자 윌(제임스 프랭코). 실험에 참가한 한 유인원에게서 어린 시저(앤디 서키스)가 태어나자 연구를 위해 그를 집으로 데려와 가족처럼 함께 지내게 된다. 하지만 시간이 지날수록 시저의 지능은 인간을 능가하게 되고, 어느 날 이웃집 남자와 시비가 붙은 윌의 아버지를 본능적으로 보호하려는 과정에서 인간을 공격한 시저는 결국 유인원 보호시설로 보내진다. 시저는 자신이 인간과 다른 존재라는 것을 서서히 자각하게 되고, 유인원 집단과 그들을 적대시하는 인간과의 전쟁은 피할 수 없게 되는데...",2011-08-17,"[53, 28, 18, 878]",61791,Rise of the Planet of the Apes,en,혹성탈출: 진화의 시작,/v7JTQy194gRbljdlK4OJhwnOypQ.jpg,51.703,10229,False,7.3
602,/wxaH0icfmOgk5ziO53dxAoZQtYt.jpg,False,"1860년 파리 오페라 하우스. 새로운 극단주 앙드레와 피르맹, 그리고 후원자인 라울 백작은 '한니발' 리허설을 감상하는 가운데 갑자기 무대장치가 무너지는 사고가 발생한다. 사람들은 오페라의 유령이 한 짓이라고 수근대고, 화가 난 프리마돈나 칼롯타는 무대를 떠나버린다.  발레단장인 마담 지리의 추천으로 크리스틴이 새로운 여주인공을 맡게 되고, 공연은 대성공을 거둔다. 크리스틴은 축하객들을 뒤로하고 대기실에 혼자 남게 되는데, 거울 뒤에서 반쪽 얼굴을 하얀 가면에 가린 채 연미복 차림의 팬텀이 나타나 마치 마법이라도 걸듯이 크리스틴을 이끌고 미로같이 얽힌 지하 세계로 사라진다.  크리스틴의 실종으로 오페라 하우스는 일대 혼란에 빠지고, 팬텀은 극단주에게 자신의 요구에 응하지 않을 시 크리스틴도 돌려보내지 않고 큰 재앙을 내리겠다고 경고한다. 그러나 기회를 주겠다며 크리스틴을 돌려보낸 팬텀과 달리 극단은 그의 협상을 모두 무시하고, 오페라 하우스는 괴사건에 휘말리며 문을 닫기에 이른다.  한편, 지하세계에 끌려갔다 온 후 크리스틴은 팬텀의 공포에 날마다 시달리고 크리스틴을 위로하던 라울은 그녀와 사랑을 맹세한다. 이들의 대화를 엿들은 팬텀은 사랑과 질투에 싸여 복수를 결심하는데…  과연, 오페라 하우스와 팬텀에게는 어떤 비밀이 숨겨진 것일까?",2004-12-08,"[53, 18, 10749]",9833,The Phantom of the Opera,en,오페라의 유령,/yWIjNZpQSVGD2YgpGorFVf1MJb0.jpg,19.253,1370,False,7.3
603,/1UebJE3UB6gKA56tdcEUBxtCfH4.jpg,False,"미국 디트로이트와 모로코 탕헤르라는 먼 거리에 떨어져 지내는 뱀파이어 커플 아담과 이브. 수세기에 걸쳐 사랑을 이어온 이들이지만 언더그라운드 뮤지션으로 활동 중인 아담은 인간 세상에 대한 염증으로 절망에 빠져 있다. 보다 못한 연인 이브는 그를 위로하기 위해 디트로이트행 밤비행기에 몸을 싣고 마침내 두 사람은 재회한다. 그러나 만남의 기쁨도 잠시, 이브의 통제불능 여동생 애바의 갑작스런 방문은 모두를 곤경에 빠뜨리는 것도 모자라 숨겨두었던 뱀파이어의 본능을 일깨우기 시작하는데…",2014-01-09,"[18, 10749]",152603,Only Lovers Left Alive,en,오직 사랑하는 이들만이 살아남는다,/2nYm0TrH00uJJKS020k1mNhNpUz.jpg,14.617,1861,False,7.3
604,/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,False,"똑똑하고 신중한 엔지니어 테드 크로포드는 그의 젊은 아내 제니퍼의 외도를 확인하고, 그녀를 살해할 완전범죄 계획을 세운다. 테드가 아내를 살해하려 한다는 정보에 경찰들이 출동하고, 인질 협상가인 롭 뉴널리 형사가 홀로 집안으로 들어간다. 하지만 테드가 쉽게 아내를 총으로 쏘고, 뉴널리는 쓰러진 여인이 자신과 밀애를 즐기고 있는 여인임을 알고 당황한다. 테드는 현장에서 체포되고 범행을 모두 고백한다. 이 사건을 담당하게 된 젊은 검사 윌리 비첨은 사건을 조사하면서 모든 것이 보이는 것과 같이 간단하지 않으며, 그 자신이 테드의 게임에 말려들었음을 깨닫게 되는데... (히데꼬님 제공)",2017-10-05,[53],6145,Fracture,en,분열,/mujUrk2diGe5vRCb3kdpHZeobRs.jpg,24.253,3359,False,7.3
605,/oLiE3nj8DKO6vlBRdJpZOtbaqAa.jpg,False,서기 2084년. 어느 신도시에서 광산일을 하고 사는 퀘이드(아놀드 슈왈젠에거)는 미모의 아내 로리(샤론 스톤)와 행복하게 살아가지만 밤마다 이상한 꿈을 꾸게 된다. 한 번도 가본 적이 없는 화성에서 이름도 알 수 없는 갈색머리 여자와 행복하게 살고 있는 것이 자꾸 꿈으로 나타나자 퀘이드는 리콜이라는 여행사를 찾아간다. 이곳은 싼값으로 우주 여행을 다녀온 것처럼 뇌 속에 기억을 이식시켜줌으로써 욕구를 충족시켜주는 곳. 이식을 받던 퀘이드는 커다란 충격에서 깨어나 놀라운 사실들을 알게 되는데...,1990-12-19,"[28, 12, 878]",861,Total Recall,en,토탈 리콜,/cE9Gtz5KEVkien4VDSgXjtwfcs.jpg,27.862,4852,False,7.3
606,/mnBtnrUqchSibHCvCAOUcdcuEDA.jpg,False,스스로에게 레이디 버드라는 이름을 지어준 크리스틴은 엄마가 자신을 레이디 버드로 부르지 않는 것이 불만이다. 게다가 뉴욕 소재의 대학에 진학하고 싶다고 하자 시립대에나 진학하라는 말에 발끈한다. 말로는 엄마를 설득할 수 없을 것 같자 레이디 버드는 달리는 차 안에서 망설임 없이 뛰어내린다. 새크라멘토의 가톨릭 고등학교 졸업반인 레이디 버드는 어떻게든 고리타분한 새크라멘토를 벗어나고 싶어 한다. 우정도 사랑도 엄마와의 관계도 뜻대로 되지 않는 지금 여기에서의 시간에서 벗어나기 위해서라도 레이디 버드에게 뉴욕행은 간절하다.,2018-04-04,"[18, 35]",391713,Lady Bird,en,레이디 버드,/2ByWxoMbfE3pxztCJn5qTJ5Ui2Y.jpg,29.123,7316,False,7.3
607,/6oqe2yphhsGk5ki41fhksLcgVzF.jpg,False,"1912년 영국에서는 여성들에게 투표권을 보장하라고 외치는 여성 참정권 운동가들의 목소리가 거세지고 있었다. 그들의 구심점인 여성사회정치동맹(WSPU)은 런던에 위치해 있었다. 세탁공장 노동자인 모드 와츠(캐리 멀리건)는 한 남자의 아내, 한 아이의 엄마로서의 자신의 삶을 의심해본 적 없는 하루하루를 살아간다. 여성 투표권을 주장하며 거리에서 투쟁하는 서프러제트 무리를 목격한 그날도 그들이 바꿀 수 있는 것은 아무 것도 없을 거라 생각했던 그녀. 하지만 여성이라는 이름 앞에 무너져버린 정의와 인권 유린의 세태에 분노하게 되고 부당함에 맞서기 위해 거리로 발걸음을 옮기게 되는데...",2016-06-23,"[18, 36]",245168,Suffragette,en,서프러제트,/mYzmWGhy9PZ6xUo0D4i3bBRdX2u.jpg,12.113,1453,False,7.3
608,/dElHO9m2uiHnOMsLWHaPjsJ1kEn.jpg,False,"발 없는 새처럼 정착하지 못하고 날아다닐 수 밖에 없는 아비. 바람기 많은 그는 축구경기장 매표소에서 일하는 수리진을 매일 찾아온다. 수리진은 그를 경계하면서도 자연스럽게 끌리고 만다. 곧 이들은 사랑에 빠지고, 수리진은 아비와 결혼을 생각하지만 아비는 관심 밖의 일이다. 아비는 루루를 만나 또다른 사랑을 시작하고, 수리진과 멀어진다. 수리진은 아비의 집에 짐을 찾으러 갔다가 경찰관을 만나고 그에게서 위로를 받는다. 루루와의 사랑도 식어갈 때 쯤, 아비는 양어머니에게서 친어머니가 있는 곳을 알아내고 필리핀으로 가는데...",1990-12-22,"[80, 18, 10749]",18311,阿飛正傳,cn,아비정전,/oxfN2hOLhMPCuDdG68f3wAV7uIu.jpg,15.492,355,False,7.3
609,/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,False,"죽음의 책에 의해 하늘로 끌려들어간 애쉬는 13세기의 어느 영지에 떨어지게 되고, 그곳 성주인 아더에게 포로로 잡힌다. 성주에게 적으로 오해받고 죽음의 구덩이에 떨어지지만 구덩이 속의 괴물을 해치운 애쉬는 자신이 살던 현대로 돌아가기 위해 죽음의 책이 필요하다는걸 듣고 책을 찾아 나선다.",1992-10-31,"[14, 27, 35]",766,Army of Darkness,en,이블 데드 3: 암흑의 군단,/xErw1pfmyWYQcXIlXipPY3O9uRH.jpg,28.262,2527,False,7.3
610,/pKpWTuiTVMgR2ZJQNWJpDT1TzZx.jpg,False,"학교에서 제일 빨리 달리는 것이 소원인 평범한 12살 제시. 그는 소원을 이루기 위해 매일 쉬지 않고 달리기 연습을 할 정도로 꿈 많은 소년이다. 어느 날, 비밀을 간직한 듯한 신비한 소녀 레슬리가 전학을 오고 옆집으로 이사 오면서 그녀와 친구가 된 제시는 지금껏 상상하지 못했던 신비한 세계, 비밀의 숲으로 초대된다. 상상하면 환상의 세계가 보인다는 레슬리의 말에 반신반의하던 제시는 속는 셈 치고 눈을 감는다. 그리고 눈을 뜨자 눈앞에는 거짓말처럼 거대하고 환상적인 세계가 펼쳐져 있다. 제시와 레슬리는 상상하는대로 이루어지는 그곳을 ‘테라비시아’로 이름 짓고 둘만의 비밀로 간직하기로 약속한다. 그리고 환상의 세계 ‘테라비시아’를 탐험하기 위한 멋진 모험을 계획하는데…",2007-02-15,"[12, 18, 10751]",1265,Bridge to Terabithia,en,비밀의  숲 테라비시아,/sqpFZaPi3VSXDRRz4gRFlHfrYKy.jpg,51.621,4026,False,7.3
